br?	Month	EXT_STAT-m1_is_missing	EXT_STAT-m1_=_C	EXT_STAT-m1_=_E	EXT_STAT-m1_=_I	INT_STAT-m1_is_missing	INT_STAT-m1_=_N	INT_STAT-m1_=_O	INT_STAT-m1_=_X	CASH-m1	EXT_STAT-m1_=_I*INT_STAT-m1_is_missing 	Calibrator
0	18	-1.11022e-16	0	0	0	1	0	0	0	15.9	0	0.486402
0	17	1	0	0	0	1	0	0	0	19.96	0	0.13314
0	8	-1.11022e-16	1	0	0	1	0	0	0	18.33	0	0.156087
0	9	-1.11022e-16	1	0	0	1	0	0	0	18.18	0	0.139425
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	7	1	0	0	0	1	0	0	0	22.12	0	0.287149
0	8	1	0	0	0	1	0	0	0	22.18	0	0.277869
0	9	1	0	0	0	1	0	0	0	22.02	0	0.265426
0	12	1	0	0	0	1	0	0	0	22.02	0	0.232228
0	7	1	0	0	0	1	0	0	0	20.08	0	0.260249
0	11	1	0	0	0	1	0	0	0	20.02	0	0.213761
0	12	1	0	0	0	1	0	0	0	18.02	0	0.168287
0	9	1	0	0	0	1	0	0	0	12.9	0	0.117795
0	11	1	0	0	0	1	0	0	0	12.9	0	0.0881306
0	14	1	0	0	0	1	0	0	0	12.9	0	0.0428285
0	15	1	0	0	0	1	0	0	0	12.9	0	0.0278903
0	18	1	0	0	0	1	0	0	0	12.9	0	-0.0169776
0	11	1	0	0	0	1	0	0	0	5.9	0	-0.0456581
0	8	1	0	0	0	1	0	0	0	14.8	0	0.166532
0	11	1	0	0	0	0	1	0	0	14.74	0	-0.931092
0	18	1	0	0	0	1	0	0	0	14.96	0	0.0222698
0	8	1	0	0	0	1	0	0	0	12.9	0	0.132439
0	10	1	0	0	0	1	0	0	0	12.9	0	0.103167
0	14	1	0	0	0	1	0	0	0	12.9	0	0.0428285
0	17	1	0	0	0	1	0	0	0	13.15	0	0.00255879
0	8	1	0	0	0	1	0	0	0	19.18	0	0.236522
0	10	1	0	0	0	0	0	0	0	19.05	0	-0.123598
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	10	1	0	0	0	1	0	0	0	15.15	0	0.144958
0	13	1	0	0	0	0	1	0	0	20.02	0	-0.959716
0	11	1	0	0	0	0	1	0	0	15.74	0	-0.938787
0	12	1	0	0	0	0	1	0	0	15.62	0	-0.931871
0	13	1	0	0	0	0	1	0	0	15.68	0	-0.926318
0	15	1	0	0	0	0	1	0	0	15.65	0	-0.914039
0	10	1	0	0	0	1	0	0	0	19.74	0	0.221563
0	13	1	0	0	0	1	0	0	0	19.68	0	0.183138
0	10	1	0	0	0	1	0	0	0	19.74	0	0.221563
0	11	1	0	0	0	1	0	0	0	19.74	0	0.209405
0	9	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.168287
0	18	1	0	0	0	1	0	0	0	19.33	0	0.106541
0	7	1	0	0	0	1	0	0	0	13.9	0	0.16433
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	18	1	0	0	0	1	0	0	0	20.24	0	0.12373
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	13	1	0	0	0	1	0	0	0	19.68	0	0.183138
0	14	1	0	0	0	1	0	0	0	19.68	0	0.169817
0	8	1	0	0	0	1	0	0	0	5.9	0	-0.00180009
0	12	1	0	0	0	1	0	0	0	5.9	0	-0.0600229
0	14	1	0	0	0	1	0	0	0	17.7	0	0.134542
0	14	1	0	0	0	1	0	0	0	6.9	0	-0.0700492
0	10	1	0	0	0	1	0	0	0	11.74	0	0.0808119
0	13	1	0	0	0	1	0	0	0	11.68	0	0.0344977
0	17	1	0	0	0	1	0	0	0	11.99	0	-0.0193739
0	18	1	0	0	0	1	0	0	0	16.24	0	0.0469967
0	14	1	0	0	0	1	0	0	0	11.68	0	0.019341
0	8	1	0	0	0	1	0	0	0	11.8	0	0.111824
0	13	1	0	0	0	1	0	0	0	11.68	0	0.0344977
0	15	1	0	0	0	1	0	0	0	11.65	0	0.00377113
0	16	1	0	0	0	1	0	0	0	11.74	0	-0.00928479
0	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	18	1	0	0	0	1	0	0	0	22.15	0	0.158553
0	17	1	0	0	0	1	0	0	0	11.99	0	-0.0193739
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	8	1	0	0	0	1	0	0	0	11.8	0	0.111824
0	14	1	0	0	0	1	0	0	0	11.68	0	0.019341
0	18	1	0	0	0	1	0	0	0	11.96	0	-0.0346071
0	17	1	0	0	0	1	0	0	0	11.99	0	-0.0193739
0	8	1	0	0	0	1	0	0	0	11.8	0	0.111824
0	12	1	0	0	0	1	0	0	0	11.62	0	0.0482228
0	18	1	0	0	0	1	0	0	0	11.96	0	-0.0346071
0	7	1	0	0	0	1	0	0	0	11.71	0	0.124912
0	12	1	0	0	0	1	0	0	0	16.99	0	0.149984
0	16	1	0	0	0	1	0	0	0	17.15	0	0.0949385
0	7	1	0	0	0	1	0	0	0	11.71	0	0.124912
0	8	1	0	0	0	1	0	0	0	11.8	0	0.111824
0	9	1	0	0	0	1	0	0	0	11.62	0	0.0934818
0	9	1	0	0	0	1	0	0	0	11.62	0	0.0934818
0	12	1	0	0	0	1	0	0	0	11.62	0	0.0482228
0	7	1	0	0	0	1	0	0	0	11.71	0	0.124912
0	16	1	0	0	0	1	0	0	0	11.74	0	-0.00928479
0	8	1	0	0	0	1	0	0	0	11.8	0	0.111824
0	16	1	0	0	0	1	0	0	0	11.74	0	-0.00928479
0	15	1	0	0	0	1	0	0	0	11.65	0	0.00377113
0	7	1	0	0	0	1	0	0	0	17.08	0	0.216509
0	12	1	0	0	0	1	0	0	0	16.99	0	0.149984
0	13	1	0	0	0	1	0	0	0	17.12	0	0.138265
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	8	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.181442
0	12	-1.11022e-16	1	0	0	1	0	0	0	19.62	0	0.122783
0	13	1	0	0	0	1	0	0	0	0	0	-0.166209
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	7	-1.11022e-16	0	1	0	0	0	0	1	19.12	0	0.0647644
0	9	-1.11022e-16	0	0	0	0	0	0	1	19.02	0	0.121835
0	10	-1.11022e-16	0	0	0	0	0	0	1	19.05	0	0.107744
0	13	-1.11022e-16	0	0	0	0	0	0	1	19.15	0	0.0646549
0	11	1	0	0	0	1	0	0	0	19.74	0	0.209405
0	10	-1.11022e-16	0	0	0	0	0	0	1	19.74	0	0.120649
0	11	-1.11022e-16	0	0	0	0	0	0	1	19.74	0	0.105819
0	15	-1.11022e-16	0	0	0	0	0	0	1	19.65	0	0.0440543
0	17	-1.11022e-16	0	0	0	0	0	0	1	19.99	0	0.020561
0	10	1	0	0	0	1	0	0	0	18.05	0	0.194826
0	14	1	0	0	0	1	0	0	0	18.08	0	0.141506
0	11	-1.11022e-16	0	0	0	0	0	0	1	19.02	0	0.092267
0	16	-1.11022e-16	0	0	0	0	0	0	1	19.24	0	0.0210492
0	12	1	0	0	0	1	0	0	0	19.62	0	0.195032
0	13	1	0	0	0	1	0	0	0	19.68	0	0.183138
0	16	1	0	0	0	0	1	0	0	20.24	0	-0.943363
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	10	1	0	0	0	1	0	0	0	18.99	0	0.209803
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	12	1	0	0	0	1	0	0	0	18.99	0	0.184616
0	7	-1.11022e-16	0	0	0	1	0	0	0	16.71	0	0.471848
0	11	-1.11022e-16	0	0	0	1	0	0	0	16.74	0	0.477366
0	13	1	0	0	0	1	0	0	0	0	0	-0.166209
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	11	1	0	0	0	1	0	0	0	15.99	0	0.146104
0	12	1	0	0	0	1	0	0	0	15.99	0	0.131736
0	12	1	0	0	0	1	0	0	0	19.62	0	0.195032
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	12	1	0	0	0	1	0	0	0	19.02	0	0.185038
0	13	1	0	0	0	1	0	0	0	19.15	0	0.174159
0	11	1	0	0	0	1	0	0	0	17.9	0	0.179526
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	17	1	0	0	0	1	0	0	0	9.9	0	-0.0581843
0	18	1	0	0	0	1	0	0	0	9.9	0	-0.0723068
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	10	1	0	0	0	1	0	0	0	19.99	0	0.225215
0	16	1	0	0	0	1	0	0	0	20.15	0	0.150666
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	18	1	0	0	0	1	0	0	0	20.21	0	0.123257
0	8	-1.11022e-16	1	0	0	1	0	0	0	19.05	0	0.168725
0	11	1	0	0	0	1	0	0	0	19.99	0	0.213367
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	11	-1.11022e-16	0	1	0	0	0	0	0	19.08	0	0.0177272
0	13	-1.11022e-16	0	1	0	1	0	0	0	19.18	0	-0.11137
0	14	-1.11022e-16	0	1	0	1	0	0	0	19.11	0	-0.124996
0	15	-1.11022e-16	0	1	0	1	0	0	0	19.05	0	-0.138024
0	13	1	0	0	0	1	0	0	0	16.68	0	0.130094
0	17	1	0	0	0	1	0	0	0	16.99	0	0.076656
0	12	1	0	0	0	1	0	0	0	14.99	0	0.113021
0	14	1	0	0	0	1	0	0	0	14.99	0	0.0832539
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	8	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.0779147
0	9	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.0913681
0	11	-1.11022e-16	1	0	0	1	0	0	0	15.99	0	0.0683314
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	9	1	0	0	0	1	0	0	0	15.49	0	0.164992
0	10	1	0	0	0	1	0	0	0	14.59	0	0.134775
0	15	1	0	0	0	1	0	0	0	14.49	0	0.0585244
0	17	1	0	0	0	1	0	0	0	14.84	0	0.0352323
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	13	-1.11022e-16	1	0	0	1	0	0	0	17.68	0	0.0707813
0	9	1	0	0	0	1	0	0	0	17.99	0	0.206408
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	18	1	0	0	0	1	0	0	0	20.24	0	0.12373
0	10	1	0	0	0	1	0	0	0	18.99	0	0.209803
0	18	1	0	0	0	1	0	0	0	18.99	0	0.100268
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	10	1	0	0	0	1	0	0	0	18.99	0	0.209803
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	16	1	0	0	0	1	0	0	0	19.99	0	0.147933
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	18	1	0	0	0	1	0	0	0	20.24	0	0.12373
0	14	1	0	0	0	1	0	0	0	19.68	0	0.169817
0	16	1	0	0	0	1	0	0	0	19.74	0	0.14335
0	18	1	0	0	0	1	0	0	0	19.96	0	0.118509
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	12	1	0	0	0	1	0	0	0	19.02	0	0.185038
0	13	1	0	0	0	1	0	0	0	19.15	0	0.174159
0	14	1	0	0	0	1	0	0	0	19.68	0	0.169817
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	15	1	0	0	0	1	0	0	0	18.99	0	0.14381
0	13	1	0	0	0	1	0	0	0	17.9	0	0.152253
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	9	1	0	0	0	1	0	0	0	19.62	0	0.231476
0	18	1	0	0	0	1	0	0	0	19.96	0	0.118509
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	14	1	0	0	0	1	0	0	0	16.9	0	0.119698
0	18	1	0	0	0	1	0	0	0	16.9	0	0.059996
0	12	1	0	0	0	1	0	0	0	18.18	0	0.170906
0	15	1	0	0	0	1	0	0	0	18.18	0	0.12892
0	11	1	0	0	0	1	0	0	0	17.9	0	0.179526
0	15	1	0	0	0	1	0	0	0	16.9	0	0.104855
0	9	1	0	0	0	1	0	0	0	19.62	0	0.231476
0	10	1	0	0	0	1	0	0	0	19.74	0	0.221563
0	11	1	0	0	0	1	0	0	0	19.74	0	0.209405
0	13	1	0	0	0	1	0	0	0	19.68	0	0.183138
0	13	1	0	0	0	1	0	0	0	14.9	0	0.0966363
0	17	1	0	0	0	0	1	0	0	14.9	0	-0.896294
0	18	1	0	0	0	0	1	0	0	14.9	0	-0.890344
0	8	1	0	0	0	1	0	0	0	22.18	0	0.277869
0	16	-1.11022e-16	1	0	0	1	0	0	0	14	0	-0.0442546
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	13	1	0	0	0	1	0	0	0	0	0	-0.166209
0	11	1	0	0	0	1	0	0	0	19.74	0	0.209405
0	13	-1.11022e-16	1	0	0	1	0	0	0	19.68	0	0.109185
0	7	1	0	0	0	1	0	0	0	14.99	0	0.182926
0	9	1	0	0	0	1	0	0	0	14.99	0	0.156087
0	11	1	0	0	0	1	0	0	0	14.99	0	0.127743
0	14	1	0	0	0	1	0	0	0	14.99	0	0.0832539
0	15	1	0	0	0	1	0	0	0	14.99	0	0.0683314
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	10	1	0	0	0	1	0	0	0	17.9	0	0.192348
0	11	1	0	0	0	1	0	0	0	17.9	0	0.179526
0	12	1	0	0	0	1	0	0	0	17.9	0	0.166093
0	14	-1.11022e-16	1	0	0	1	0	0	0	17.9	0	0.059996
0	9	1	0	0	0	1	0	0	0	19.62	0	0.231476
0	10	1	0	0	0	1	0	0	0	19.74	0	0.221563
0	11	1	0	0	0	1	0	0	0	19.74	0	0.209405
0	12	1	0	0	0	1	0	0	0	19.62	0	0.195032
0	13	1	0	0	0	1	0	0	0	19.68	0	0.183138
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	9	1	0	0	0	1	0	0	0	19.99	0	0.236893
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	16	1	0	0	0	1	0	0	0	20.15	0	0.150666
0	18	1	0	0	0	1	0	0	0	20.21	0	0.123257
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	11	1	0	0	0	1	0	0	0	19.74	0	0.209405
0	12	1	0	0	0	1	0	0	0	19.62	0	0.195032
0	14	-1.11022e-16	1	0	0	1	0	0	0	19.68	0	0.0942103
0	7	1	0	0	0	1	0	0	0	17.99	0	0.230345
0	8	1	0	0	0	1	0	0	0	9.9	0	0.0754328
0	9	1	0	0	0	1	0	0	0	9.9	0	0.0604864
0	13	1	0	0	0	1	0	0	0	19.68	0	0.183138
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	14	1	0	0	0	1	0	0	0	19.68	0	0.169817
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	8	1	0	0	0	1	0	0	0	14	0	0.152479
0	14	-1.11022e-16	1	0	0	1	0	0	0	14	0	-0.0150578
0	15	-1.11022e-16	1	0	0	1	0	0	0	14	0	-0.0298676
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	16	1	0	0	0	1	0	0	0	17.74	0	0.10606
0	17	1	0	0	0	1	0	0	0	19.99	0	0.133608
0	8	1	0	0	0	1	0	0	0	22.18	0	0.277869
0	12	1	0	0	0	1	0	0	0	22.02	0	0.232228
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	13	1	0	0	0	1	0	0	0	16.9	0	0.134309
0	9	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	0.0580338
0	12	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	0.0127615
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	9	1	0	0	0	1	0	0	0	19.62	0	0.231476
0	9	1	0	0	0	1	0	0	0	19.62	0	0.231476
0	10	1	0	0	0	1	0	0	0	19.74	0	0.221563
0	16	1	0	0	0	1	0	0	0	19.74	0	0.14335
0	17	1	0	0	0	0	1	0	0	19.99	0	-0.935475
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	14	1	0	0	0	1	0	0	0	16.9	0	0.119698
0	18	1	0	0	0	1	0	0	0	16.9	0	0.059996
0	9	1	0	0	0	1	0	0	0	19.02	0	0.222335
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	11	1	0	0	0	1	0	0	0	14.99	0	0.127743
0	17	1	0	0	0	1	0	0	0	14.99	0	0.0379269
0	7	-1.11022e-16	1	0	0	1	0	0	0	17.9	0	0.162338
0	11	-1.11022e-16	1	0	0	1	0	0	0	17.9	0	0.105096
0	7	1	0	0	0	1	0	0	0	19.12	0	0.246778
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	14	1	0	0	0	1	0	0	0	20.05	0	0.176314
0	8	1	0	0	0	1	0	0	0	17.9	0	0.217096
0	11	1	0	0	0	1	0	0	0	17.9	0	0.179526
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	11	-1.11022e-16	0	0	1	0	0	0	0	18.99	0	-0.0913831
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	8	1	0	0	0	1	0	0	0	14.99	0	0.169817
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	10	1	0	0	0	1	0	0	0	18.99	0	0.209803
0	12	1	0	0	0	1	0	0	0	17.99	0	0.16763
0	15	1	0	0	0	1	0	0	0	17.99	0	0.125385
0	13	-1.11022e-16	1	0	0	1	0	0	0	14.15	0	0.00255879
0	9	1	0	0	0	1	0	0	0	17.99	0	0.206408
0	10	1	0	0	0	1	0	0	0	17.99	0	0.193795
0	13	1	0	0	0	1	0	0	0	17.99	0	0.154061
0	12	1	0	0	0	1	0	0	0	0	0	-0.15588
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	7	1	0	0	0	1	0	0	0	18.99	0	0.244967
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	16	1	0	0	0	1	0	0	0	19.99	0	0.147933
0	8	-1.11022e-16	0	1	0	0	0	0	1	19.15	0	0.0730428
0	14	-1.11022e-16	1	0	0	1	0	0	0	14	0	-0.0150578
0	7	1	0	0	0	1	0	0	0	18	0	0.230534
0	12	1	0	0	0	1	0	0	0	18	0	0.167849
0	15	-1.11022e-16	1	0	0	1	0	0	0	18	0	0.0467515
0	9	1	0	0	0	1	0	0	0	18	0	0.206609
0	10	1	0	0	0	1	0	0	0	18	0	0.194002
0	11	1	0	0	0	1	0	0	0	18	0	0.181229
0	12	1	0	0	0	1	0	0	0	18	0	0.167849
0	14	1	0	0	0	1	0	0	0	18	0	0.140119
0	15	1	0	0	0	1	0	0	0	18	0	0.125621
0	17	1	0	0	0	1	0	0	0	18	0	0.0961514
0	17	1	0	0	0	1	0	0	0	18	0	0.0961514
0	16	1	0	0	0	1	0	0	0	18	0	0.111105
0	8	1	0	0	0	1	0	0	0	18	0	0.218655
0	12	-1.11022e-16	1	0	0	1	0	0	0	18	0	0.0920239
0	13	-1.11022e-16	1	0	0	1	0	0	0	18	0	0.0769006
0	10	1	0	0	0	1	0	0	0	18	0	0.194002
0	11	1	0	0	0	1	0	0	0	18	0	0.181229
0	16	1	0	0	0	1	0	0	0	18	0	0.111105
0	8	1	0	0	0	1	0	0	0	18	0	0.218655
0	9	1	0	0	0	1	0	0	0	18	0	0.206609
0	13	1	0	0	0	1	0	0	0	18	0	0.154061
0	16	1	0	0	0	1	0	0	0	18	0	0.111105
0	9	1	0	0	0	1	0	0	0	18	0	0.206609
0	7	1	0	0	0	1	0	0	0	21	0	0.272712
0	11	1	0	0	0	1	0	0	0	21	0	0.228643
0	12	1	0	0	0	1	0	0	0	21	0	0.2169
0	13	1	0	0	0	1	0	0	0	21	0	0.2046
0	9	1	0	0	0	1	0	0	0	13.9	0	0.136406
0	10	1	0	0	0	1	0	0	0	13.9	0	0.122072
0	11	1	0	0	0	1	0	0	0	13.9	0	0.107263
0	14	1	0	0	0	1	0	0	0	14.99	0	0.0832539
0	11	1	0	0	0	1	0	0	0	14.99	0	0.127743
0	12	1	0	0	0	1	0	0	0	14.99	0	0.113021
0	14	1	0	0	0	1	0	0	0	14.99	0	0.0832539
0	15	1	0	0	0	1	0	0	0	14.99	0	0.0683314
0	17	1	0	0	0	1	0	0	0	14.99	0	0.0379269
0	18	1	0	0	0	1	0	0	0	14.99	0	0.0230025
0	7	1	0	0	0	1	0	0	0	5.9	0	0.0132483
0	10	1	0	0	0	0	1	0	0	12.99	0	-0.923687
0	14	1	0	0	0	1	0	0	0	12.99	0	0.0445446
0	17	1	0	0	0	1	0	0	0	12.99	0	-0.000348125
0	13	1	0	0	0	1	0	0	0	21	0	0.2046
0	12	1	0	0	0	1	0	0	0	13.9	0	0.092267
0	7	1	0	0	0	1	0	0	0	12.93	0	0.147248
0	14	1	0	0	0	1	0	0	0	12.9	0	0.0428285
0	15	1	0	0	0	1	0	0	0	12.87	0	0.0271567
0	17	1	0	0	0	1	0	0	0	13.21	0	0.00377113
0	18	1	0	0	0	1	0	0	0	13.18	0	-0.0116926
0	9	1	0	0	0	1	0	0	0	13.9	0	0.136406
0	12	1	0	0	0	1	0	0	0	13.9	0	0.092267
0	13	1	0	0	0	1	0	0	0	13.9	0	0.0773898
0	15	1	0	0	0	1	0	0	0	13.9	0	0.0472419
0	8	1	0	0	0	1	0	0	0	21	0	0.262156
0	10	1	0	0	0	1	0	0	0	14.9	0	0.140582
0	14	1	0	0	0	1	0	0	0	14.9	0	0.0815447
0	15	1	0	0	0	1	0	0	0	14.9	0	0.0666159
0	16	1	0	0	0	1	0	0	0	13.99	0	0.0337631
0	8	1	0	0	0	1	0	0	0	14.9	0	0.168287
0	9	1	0	0	0	1	0	0	0	14.9	0	0.154512
0	13	1	0	0	0	1	0	0	0	14.9	0	0.0966363
0	14	-1.11022e-16	1	0	0	1	0	0	0	14.9	0	0.00207403
0	17	-1.11022e-16	1	0	0	1	0	0	0	14.9	0	-0.0421452
0	11	1	0	0	0	1	0	0	0	21	0	0.228643
0	18	1	0	0	0	1	0	0	0	21	0	0.137801
0	11	1	0	0	0	1	0	0	0	14.9	0	0.126093
0	11	-1.11022e-16	0	0	0	0	0	0	1	14.9	0	0.0125181
0	14	-1.11022e-16	0	0	0	0	0	0	1	14.9	0	-0.0317659
0	15	-1.11022e-16	0	0	0	0	0	0	1	14.9	0	-0.046359
0	16	-1.11022e-16	0	0	0	0	0	0	1	14.9	0	-0.0607111
0	12	1	0	0	0	1	0	0	0	16.9	0	0.14839
0	14	1	0	0	0	1	0	0	0	16.9	0	0.119698
0	11	1	0	0	0	1	0	0	0	13.9	0	0.107263
0	15	1	0	0	0	1	0	0	0	13.9	0	0.0472419
0	17	1	0	0	0	1	0	0	0	13.9	0	0.0169024
0	18	1	0	0	0	1	0	0	0	13.9	0	0.00207403
0	14	1	0	0	0	1	0	0	0	21	0	0.192141
0	10	1	0	0	0	1	0	0	0	13.9	0	0.122072
0	14	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	-0.0169776
0	7	1	0	0	0	1	0	0	0	13.9	0	0.16433
0	17	1	0	0	0	1	0	0	0	13.9	0	0.0169024
0	15	1	0	0	0	1	0	0	0	14.9	0	0.0666159
0	8	1	0	0	0	1	0	0	0	21	0	0.262156
0	12	1	0	0	0	1	0	0	0	21	0	0.2169
0	13	1	0	0	0	1	0	0	0	21	0	0.2046
0	11	1	0	0	0	1	0	0	0	21	0	0.228643
0	13	1	0	0	0	1	0	0	0	21	0	0.2046
0	10	1	0	0	0	1	0	0	0	14.9	0	0.140582
0	11	1	0	0	0	1	0	0	0	14.9	0	0.126093
0	7	1	0	0	0	1	0	0	0	21	0	0.272712
0	13	1	0	0	0	1	0	0	0	21	0	0.2046
0	14	1	0	0	0	1	0	0	0	21	0	0.192141
0	17	1	0	0	0	1	0	0	0	21	0	0.152026
0	9	1	0	0	0	1	0	0	0	13.9	0	0.136406
0	11	1	0	0	0	1	0	0	0	13.9	0	0.107263
0	15	1	0	0	0	1	0	0	0	13.9	0	0.0472419
0	9	1	0	0	0	1	0	0	0	21	0	0.251444
0	13	1	0	0	0	0	0	1	0	21	0	-0.239734
0	17	1	0	0	0	1	0	0	0	21	0	0.152026
0	8	1	0	0	0	1	0	0	0	14.9	0	0.168287
0	10	1	0	0	0	1	0	0	0	14.9	0	0.140582
0	13	1	0	0	0	1	0	0	0	14.9	0	0.0966363
0	14	1	0	0	0	1	0	0	0	14.9	0	0.0815447
0	15	1	0	0	0	1	0	0	0	14.9	0	0.0666159
0	11	1	0	0	0	1	0	0	0	21	0	0.228643
0	16	1	0	0	0	1	0	0	0	21	0	0.165653
0	12	1	0	0	0	1	0	0	0	21	0	0.2169
0	18	1	0	0	0	1	0	0	0	21	0	0.137801
0	13	1	0	0	0	1	0	0	0	21	0	0.2046
0	16	1	0	0	0	1	0	0	0	21	0	0.165653
0	10	1	0	0	0	1	0	0	0	21	0	0.240218
0	11	1	0	0	0	1	0	0	0	21	0	0.228643
0	12	1	0	0	0	1	0	0	0	21	0	0.2169
0	16	1	0	0	0	1	0	0	0	21	0	0.165653
0	8	1	0	0	0	1	0	0	0	13.9	0	0.150666
0	10	1	0	0	0	1	0	0	0	13.9	0	0.122072
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
0	13	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	-0.00204199
0	18	-1.11022e-16	1	0	0	1	0	0	0	13.9	0	-0.0743316
0	16	1	0	0	0	1	0	0	0	12.99	0	0.0144658
0	14	1	0	0	0	0	0	0	0	21	0	-0.111347
0	9	1	0	0	0	0	0	1	0	14.99	0	-0.241409
0	16	1	0	0	0	1	0	0	0	14.99	0	0.0531282
0	7	-1.11022e-16	0	1	0	1	0	0	0	21	0	0.00619773
0	17	-1.11022e-16	0	1	0	1	0	0	0	21	0	-0.132074
0	18	-1.11022e-16	0	1	0	1	0	0	0	21	0	-0.143832
0	10	1	0	0	0	1	0	0	0	13.9	0	0.122072
0	13	1	0	0	0	1	0	0	0	13.9	0	0.0773898
0	14	1	0	0	0	1	0	0	0	13.9	0	0.0622031
0	16	1	0	0	0	1	0	0	0	13.9	0	0.0320495
